,location,title,company,salary,salrange
300,"Chicago, IL","Analyst, Passive Strategies, Research",Morningstar,No Salary Listed,20000
301,"Downers Grove, IL",Data Scientist,Dupage Medical Group,No Salary Listed,20000
302,"Chicago, IL",Data Analyst (Jr./Mid),Harvey Nash,No Salary Listed,20000
303,"Chicago, IL",Research Data Analyst,Northwestern University,No Salary Listed,20000
304,"Chicago, IL",Data Scientist - Predictive Modeler - P&C/Health/Life-7644,No Company Listed,"$130,000 a year",20000
305,"Chicago, IL",Quantitative Analyst - Credit Risk,Fifth Third Bank,No Salary Listed,20000
306,"Chicago, IL",Data Scientist - Machine Learning,No Company Listed,No Salary Listed,20000
307,"Chicago, IL",Staff Scientist,University of Chicago,No Salary Listed,20000
308,"Chicago, IL",Quantitative Analyst - Credit Risk,Fifth Third Bank,No Salary Listed,20000
309,"Chicago, IL 60654 (Loop area)",Senior Data Scientist,Groupon,No Salary Listed,20000
310,"Chicago, IL 60601 (Loop area)",Statistical Analyst,The LaSalle Network,"$80,000 a year",20000
311,"Chicago, IL",Data Science Manager,Capital One,No Salary Listed,20000
312,"Chicago, IL",Scientist - Data and Statistics,United Airlines,No Salary Listed,20000
313,"Chicago, IL",Data Visualization/Front End Developer,No Company Listed,No Salary Listed,20000
314,"Chicago, IL",Statistician,"Vizient, Inc.",No Salary Listed,20000
315,"Chicago, IL",Director of Data Science,Capital One,No Salary Listed,20000
316,"Chicago, IL",Statistician,"Vizient, Inc.",No Salary Listed,20000
317,"Chicago, IL",Capital One - Director of Data Science,No Company Listed,No Salary Listed,20000
318,"Chicago, IL",Sr. Bealime Scientist,University of Chicago,No Salary Listed,20000
319,"Chicago, IL",Data Quality Engineer,University of Chicago,No Salary Listed,20000
320,"Chicago, IL 60606 (Loop area)",Senior Quantitative Analyst - Quantitative Investment Manage...,William Blair & Company,No Salary Listed,20000
321,"Chicago, IL 60604 (Loop area)",Machine Learning Data Scientist,No Company Listed,No Salary Listed,20000
322,"Chicago, IL",Raw Material Information Specialist,Medix,No Salary Listed,20000
323,"Chicago, IL",Machine Learning Engineer,Jobspring Partners,"$120,000 - $150,000 a year",20000
324,"Chicago, IL",Covenant Analyst - Xtract Research,Mergermarket Group,No Salary Listed,20000
325,"Chicago, IL",No Job Title Listed,Hyatt,No Salary Listed,20000
326,"Chicago, IL",Sr. Bealime Scientist,University of Chicago,No Salary Listed,20000
327,"Chicago, IL",Raw Material Information Specialist,Medix,No Salary Listed,20000
328,"Chicago, IL",Senior Quantitative Analyst- Asset Allocation,Huxley Associates,"$185,000 a year",20000
329,"Chicago, IL",Quantitative Risk Analyst,Huxley Associates,"$100,000 a year",20000
330,"Chicago, IL",Data Scientist (Operations Engineering),No Company Listed,No Salary Listed,20000
331,"Chicago, IL 60606 (Loop area)",Senior Quantitative Analyst - Quantitative Investment Manage...,William Blair & Company,No Salary Listed,20000
332,"Chicago, IL",Senior Data Scientist - Natural Language Processing,No Company Listed,No Salary Listed,20000
333,"Chicago, IL","Senior Analyst, Research",Starcom,No Salary Listed,20000
334,"Chicago, IL",Research Analyst,Mintel,No Salary Listed,20000
335,"Chicago, IL",Data Scientist,No Company Listed,No Salary Listed,20000
336,"Skokie, IL",Research Scientist I,CHARLES RIVER LABORATORIES,No Salary Listed,20000
337,"Chicago, IL",Center for Excellence in Survey Research - Multiple Opportun...,National Opinion Research Center (NORC),No Salary Listed,20000
338,"Deerfield, IL",Data Scientist Analyst,Walgreens,No Salary Listed,20000
339,"Chicago, IL",Research Analyst- Liquid Real Assets,Deutsche Bank,No Salary Listed,20000
340,"Chicago, IL",Lead Data Scientist,ISO,No Salary Listed,20000
341,"Chicago, IL 60601 (Loop area)",Market Research Analyst,The LaSalle Network,No Salary Listed,20000
342,"Chicago, IL",Statistical Analyst,Gallup,No Salary Listed,20000
343,"Chicago, IL",Data Scientist (Operations Engineering),No Company Listed,No Salary Listed,20000
344,"Chicago, IL 60654 (Loop area)",Computational Biologist- Statistical Genetics,Tempus,No Salary Listed,20000
345,"Chicago, IL 60601 (Loop area)","Sr. Analyst, Data Science",Catalina Marketing,No Salary Listed,20000
346,"Chicago, IL",Research Analyst,Mintel,No Salary Listed,20000
347,"Chicago, IL",Feasibility Research Analyst II - Novella Clinical,Novella Clinical,No Salary Listed,20000
348,"Deerfield, IL",Data Scientist,No Company Listed,"$125,000 a year",20000
349,"Chicago, IL",Statistical Analyst,Gallup,No Salary Listed,20000
350,"Chicago, IL",Product Manager - New Ventures Technology Emerging Solutions,McKinsey & Company,No Salary Listed,20000
351,"Chicago, IL",Data Scientist,No Company Listed,No Salary Listed,20000
352,"Chicago, IL",Product Manager - New Ventures Technology Emerging Solutions,McKinsey & Company,No Salary Listed,20000
353,"Deerfield, IL",Research Scientist I,Baxter,No Salary Listed,20000
354,"Chicago, IL 60602 (Loop area)",Healthcare Research Scientist,No Company Listed,No Salary Listed,20000
355,"Chicago, IL 60654 (Loop area)",Senior Financial Analyst - Sales,Dyson,No Salary Listed,20000
356,"Chicago, IL 60601 (Loop area)",Big Data Manager,United Airlines Inc.,No Salary Listed,20000
357,"Chicago, IL",Feasibility Research Analyst II - Novella Clinical,Novella Clinical,No Salary Listed,20000
358,"Oak Brook, IL",Principal Quantitative Analyst UOF - E04,Exelon,No Salary Listed,20000
359,"Chicago, IL",Data Science Internship-Summer & Academic Year,Tempus,No Salary Listed,20000
360,"Chicago, IL",Associate Intern - Data Scientist,"Blue Cross Blue Shield of IL, MT, NM, OK & TX",No Salary Listed,20000
361,"Chicago, IL 60654 (Loop area)",Molecular Geneticist in Oncology,Tempus,No Salary Listed,20000
362,"Chicago, IL",Machine Learning Internship-Summer & Academic Year,Tempus,No Salary Listed,20000
363,"Chicago, IL",Statistical Pairs Trading Position,T3 Trading Group LLC,No Salary Listed,20000
364,"Chicago, IL",Market Research Analyst - Analyst Development Program,Ipsos North America,No Salary Listed,20000
365,"Oak Brook, IL",Food Scientist,No Company Listed,No Salary Listed,20000
366,"Oak Brook, IL",Sr Quantitative Analyst UOF - E03,Exelon,No Salary Listed,20000
367,"Des Plaines, IL",Post Doc Industry Scientist,ABBOTT LABORATORIES,No Salary Listed,20000
368,"Chicago, IL","Principal, Machine Learning",Cars.com,No Salary Listed,20000
369,"Downers Grove, IL","Qualitative Research Analyst, Consumer Insights",HAVI Logistics,No Salary Listed,20000
370,"Chicago, IL",Lead Data Architect,No Company Listed,No Salary Listed,20000
371,"Chicago, IL","Analyst, Research",Starcom,No Salary Listed,20000
372,"Chicago, IL 60603 (Loop area)","Director, Data Sciences",The Marketing Store,No Salary Listed,20000
373,"Chicago, IL 60606 (Loop area)",Data Scientist (Architect Level),West Monroe Partners,No Salary Listed,20000
374,"Chicago, IL 60654 (Loop area)","Senior Manager, Insights & Market Data",Dyson,No Salary Listed,20000
375,"Chicago, IL",Principal Data Lead (Machine Learning),Jobspring Partners,"$140,000 - $180,000 a year",20000
376,"Chicago, IL",Fixed Income Municipal Research Analyst,Northern Trust Corp.,No Salary Listed,20000
377,"Chicago, IL",Manager Research Analyst,Morningstar,No Salary Listed,20000
378,"Chicago, IL",Technical specialist,Medix,No Salary Listed,20000
379,"Chicago, IL",Data Scientist - R&D (Senior/Manager),No Company Listed,No Salary Listed,20000
380,"Chicago, IL",Machine Learning Internship-Summer & Academic Year,Tempus,No Salary Listed,20000
381,"Chicago, IL",Amendment Manager,University of Chicago,No Salary Listed,20000
382,"Chicago, IL 60601 (Loop area)",Senior Analyst - Statistics and Operations Research,United Airlines Inc.,No Salary Listed,20000
383,"Chicago, IL","Analyst, Research",Starcom,No Salary Listed,20000
384,"Chicago, IL",Principal Data Lead (Machine Learning),Jobspring Partners,"$140,000 - $180,000 a year",20000
385,"Chicago, IL 60602 (Loop area)",Senior Data Scientist - Finance and Analytics,Grubhub,No Salary Listed,20000
386,"Chicago, IL",Quantitative Analyst,BMO Financial Group,No Salary Listed,20000
387,"Chicago, IL",Clinical Quality Research Analyst,"Blue Cross Blue Shield of IL, MT, NM, OK & TX",No Salary Listed,20000
388,"Chicago, IL",Post Doctoral Fellow (Trainee),Northwestern University,No Salary Listed,20000
389,"Chicago, IL 60601 (Loop area)",No Job Title Listed,General Electric,No Salary Listed,20000
390,"Chicago, IL 60606 (Loop area)",Research Analyst - Domestic Healthcare Sector,William Blair & Company,No Salary Listed,20000
391,"Lemont, IL","Electron Microscopy, Scientist",Argonne National Laboratory,No Salary Listed,20000
392,"Downers Grove, IL 60515","Qualitative Research Analyst, Consumer Insights",HAVI Global Solutions,No Salary Listed,20000
393,"Chicago, IL",Research Specialist 2,University of Chicago,No Salary Listed,20000
394,"Chicago, IL",Data Manager,University of Chicago,No Salary Listed,20000
395,"Chicago, IL",Business Development Manager,No Company Listed,No Salary Listed,20000
396,"Chicago, IL",Chief Technology Officer,No Company Listed,No Salary Listed,20000
397,"Chicago, IL 60647 (Logan Square area)",Junior Software Engineer,Nielsen,No Salary Listed,20000
398,"Chicago, IL",Data Scientist,Bond Street Group,No Salary Listed,20000
399,"Chicago, IL 60661 (Near West Side area)",Associate/Senior Associate,Exponent,No Salary Listed,20000
400,"Chicago, IL",Research Analyst - Beverage,Mintel,No Salary Listed,20000
401,"Chicago, IL 60606 (Loop area)",Research Analyst - Domestic Materials & Energy Sector,William Blair & Company,No Salary Listed,20000
402,"Chicago, IL","Intern - Data Science, Computer Science, Optimization, Machi...",Epsilon,No Salary Listed,20000
403,"Chicago, IL",Lead Data Scientist,No Company Listed,"$250,000 a year",20000
404,"Chicago, IL",Senior Developer,Northwestern University,No Salary Listed,20000
405,"Chicago, IL","Product Manager, Business Development & Retail Innovation",Capital One,No Salary Listed,20000
406,"Chicago, IL",Environmental Soil Scientist,Metropolitan Water Reclamation District of Greater...,"$76,035 - $115,830 a year",20000
407,"Chicago, IL",Research Analyst-Clearing House,Huxley Associates,"$90,000 a year",20000
408,"Downers Grove, IL",Statistician,Advocate Health Care,No Salary Listed,20000
409,"Chicago, IL 60601 (Loop area)",Customer Care Scientist,Merieux NutriSciences,No Salary Listed,20000
410,"Chicago, IL",Senior Research Analyst,Fleishman-Hillard,No Salary Listed,20000
411,"Northbrook, IL 60062",Associate Packaging Scientist,Walgreens,No Salary Listed,20000
412,"Chicago, IL 60654 (Loop area)",Hotel Market Research Analyst,Carlson Wagonlit Travel,No Salary Listed,20000
413,"Chicago, IL",Business Development Manager,No Company Listed,No Salary Listed,20000
414,"Chicago, IL",Data Scientist -Fitness/Wellness Firm,No Company Listed,"$120,000 a year",20000
415,"Lombard, IL",Statistical Data Specialist,Change Healthcare,No Salary Listed,20000
416,"Chicago, IL",Senior Web Applications Developer,University of Chicago,No Salary Listed,20000
417,"Chicago, IL 60601 (Loop area)",Data Scientist / R Analytics | Fulltime,"Syntel, Inc.",No Salary Listed,20000
418,"Chicago, IL 60601 (Loop area)",Senior Research Analyst ? U.S. Equities,No Company Listed,No Salary Listed,20000
419,"Chicago, IL",Technology Operations Lead - New Ventures,McKinsey & Company,No Salary Listed,20000
420,"Chicago, IL 60606 (Loop area)",Data Analysis Manager,Crowe Horwath,No Salary Listed,20000
421,"Chicago, IL",Lead Data Engineer,No Company Listed,No Salary Listed,20000
422,"Chicago, IL",Sales Trainee,CDK Global,No Salary Listed,20000
423,"Chicago, IL",Research Analyst-Clearing House,Huxley Associates,"$90,000 a year",20000
424,"Chicago, IL",Lead Data Engineer,No Company Listed,No Salary Listed,20000
425,"Chicago, IL 60606 (Loop area)",Data Analysis Manager,Crowe Horwath,No Salary Listed,20000
426,"Chicago, IL",DevOps Engineer,University of Chicago,No Salary Listed,20000
427,"Chicago, IL 60611 (Near North Side area)",Health Science Research Analyst,American Dental Association,No Salary Listed,20000
428,"Chicago, IL",Research Analyst,The Art Institute of Chicago,No Salary Listed,20000
429,"Des Plaines, IL",Engineer/Scientist Sr R&D 1,Honeywell,No Salary Listed,20000
430,"Chicago, IL",Sales Trainee,CDK Global,No Salary Listed,20000
431,"Chicago, IL",Principal Machine Learning Engineer,Jobspring Partners,"$130,000 - $160,000 a year",20000
432,"Chicago, IL",Custom Health - Research Analyst,Ipsos North America,No Salary Listed,20000
433,"Deerfield, IL",Consumer Research Analyst,Walgreens,No Salary Listed,20000
434,"Chicago, IL","Intern, High School Digital Learning",The Field Museum,No Salary Listed,20000
435,"Chicago, IL",Senior Data Scientist,Verisk Insurance Solutions,No Salary Listed,20000
436,"Glenview, IL","Sr. Food Scientist, R&D - Prod Development",Kraft Heinz Company,No Salary Listed,20000
437,"Chicago, IL 60654 (Loop area)",Scheduler / Assistant,Tempus,No Salary Listed,20000
438,"Chicago, IL 60638 (Clearing area)",Sr Staff Software Engineer,General Electric,No Salary Listed,20000
439,"Oak Park, IL 60302",Associate Director of Biostatistics,Personify,No Salary Listed,20000
440,"Chicago, IL",CTO,Workbridge Associates,"$90,000 - $120,000 a year",20000
441,"Deerfield, IL","Senior Tax Analyst, Federal Income Tax Planning & Research",Walgreens,No Salary Listed,20000
442,"Chicago, IL 60606 (Loop area)",Geological Engineer - Whiting Refinery - Indiana,Parsons Corporation,No Salary Listed,20000
443,"Chicago, IL",Artificial Intelligence Go to Market Senior Manager,Accenture,No Salary Listed,20000
444,"Chicago, IL",Research Analyst,The Art Institute of Chicago,No Salary Listed,20000
445,"Chicago, IL",Senior Clinical Research Center Coordinator,University of Chicago,No Salary Listed,20000
446,"Oak Park, IL 60302",Associate Director of Biostatistics,Personify,No Salary Listed,20000
447,"Chicago, IL",Health Analytics Strategy & Transformation Manager (MW),Accenture,No Salary Listed,20000
448,"Deerfield, IL","Senior Tax Analyst, Federal Income Tax Planning & Research",Walgreens,No Salary Listed,20000
449,"Chicago, IL",Senior Bioinformatician,University of Chicago,No Salary Listed,20000
450,"Chicago, IL","Solution Manager - City Voices, McKinsey Solutions",McKinsey & Company,No Salary Listed,20000
451,"Chicago, IL",Research Professional/CDRLabs Outreach Mgr,University of Chicago,No Salary Listed,20000
452,"Chicago, IL",DevOps Engineer,No Company Listed,No Salary Listed,20000
453,"Chicago, IL",Librarian (Posting),Northwestern University,No Salary Listed,20000
454,"Chicago, IL",Senior Bioinformatician,University of Chicago,No Salary Listed,20000
455,"Northbrook, IL",Senior Statistical Programming Manager,Astellas Pharmaceuticals,No Salary Listed,20000
456,"Chicago, IL","Intern - Data Science, Computer Science, Optimization, Machi...",AllianceData,No Salary Listed,20000
457,"Lemont, IL",Electron and X-ray Microscopy Group Leader,Argonne National Laboratory,No Salary Listed,20000
458,"Chicago, IL",Recruiter - North America,McKinsey & Company,No Salary Listed,20000
459,"Chicago, IL",Research Support Assistant,University of Chicago,No Salary Listed,20000
460,"Chicago, IL","Sales Coordinator, Chicago",BuzzFeed,No Salary Listed,20000
461,"Chicago, IL","Deep Learning/Neural Networking Expert (Python, Theano, Tens...",Workbridge Associates,$40 - $90 an hour,20000
462,"Chicago, IL 60601 (Loop area)",Senior Research Analyst ? Private Equity,No Company Listed,No Salary Listed,20000
463,"Chicago, IL",Lead Designer,No Company Listed,No Salary Listed,20000
464,"Chicago, IL",SEC Financial Computer Scientist (Python),No Company Listed,No Salary Listed,20000
465,"Chicago, IL",Sr Research Reg Ops Analyst,Rush University Medical Center,No Salary Listed,20000
466,"Chicago, IL",Laboratory Manager - Research Technician,University of Chicago,No Salary Listed,20000
467,"Chicago, IL",Lead Data Scientist,No Company Listed,No Salary Listed,20000
468,"Lemont, IL",Curriculum Developer (Part Time),Argonne National Laboratory,No Salary Listed,20000
469,"Northbrook, IL",No Job Title Listed,No Company Listed,"$130,000 - $135,000 a year",20000
470,"Melrose Park, IL",ASSOCIATE SCIENTIST (MP00744),Fresenius Kabi,No Salary Listed,20000
471,"Chicago, IL",Quantitative Analyst,No Company Listed,No Salary Listed,20000
472,"Chicago, IL",Financial Manager,University of Chicago,No Salary Listed,20000
473,"Chicago, IL",Research Project Coordinator,Northwestern University,No Salary Listed,20000
474,"Chicago, IL 60661 (Near West Side area)",Manager/Senior Manager,Exponent,No Salary Listed,20000
475,"Chicago, IL","EEG TMS Technician CBS, Full-time, Sensory Motor Performance...",Rehabilitation Institute of Chicago,No Salary Listed,20000
