,location,title,company,salary,salrange
301,"South San Francisco, CA",Senior Scientist I Biostatistics,AbbVie,No Salary Listed,100000
302,"San Francisco, CA","Data Visualization Engineer, Visualization and Enablement (V...",Salesforce,No Salary Listed,100000
303,"San Francisco, CA","Data Scientist, Payments",Rocket Lawyer,No Salary Listed,100000
304,"San Francisco, CA",Research Data Analyst,University of California San Francisco,No Salary Listed,100000
305,"San Francisco, CA 94104 (Financial District area)","Software Engineer, Data Science Tools",Cloudera,No Salary Listed,100000
306,"San Francisco, CA","Data Scientist, Payments",Rocket Lawyer,No Salary Listed,100000
307,"San Francisco, CA",Data Engineer,No Company Listed,No Salary Listed,100000
308,"San Mateo, CA",Data Engineer,Fanatics Inc.,No Salary Listed,100000
309,"San Francisco, CA",Lead Data Scientist - Telecom,Nielsen,No Salary Listed,100000
310,"South San Francisco, CA 94080",Bioinformatics Scientist,Counsyl,No Salary Listed,100000
311,"Redwood City, CA","Senior Analyst / Manager of Data Science, Fraud Analytics",Oportun,No Salary Listed,100000
312,"San Francisco, CA 94105 (Financial District area)",Artificial Intelligence Distinguished Research Scientist,Accenture,No Salary Listed,100000
313,"San Francisco, CA",Data Scientist,No Company Listed,No Salary Listed,100000
314,"San Mateo, CA",Associate Data Scientist,No Company Listed,"$130,000 a year",100000
315,"San Francisco, CA 94105 (Financial District area)",Data Scientist,Yelp,No Salary Listed,100000
316,"San Francisco, CA",Data Scientist,AgilOne,No Salary Listed,100000
317,"San Francisco, CA 94105 (Financial District area)",Senior Survey Scientist,Uber,No Salary Listed,100000
318,"San Francisco, CA 94126 (Financial District area)",Data Scientist,No Company Listed,No Salary Listed,100000
319,"South San Francisco, CA 94080",Senior Associate Scientist - Immuno- Oncology Research,Amgen,No Salary Listed,100000
320,"San Francisco, CA 94103 (South Of Market area)",Head of Behavioral Analytics,Atlassian,No Salary Listed,100000
321,"San Francisco, CA",Data Scientist- Digital,Capital One,No Salary Listed,100000
322,"South San Francisco, CA",Senior Scientist I Bioinformatics,AbbVie,No Salary Listed,100000
323,"San Francisco, CA",Data Scientist (All Levels),Lyft Corporate,No Salary Listed,100000
324,"San Francisco, CA","Manager, Machine Learning Modeler / Data Scientist",ZestFinance,No Salary Listed,100000
325,"Brisbane, CA",Data Scientist (Machine Learning),No Company Listed,"$110,000 - $180,000 a year",100000
326,"San Francisco, CA 94103 (South Of Market area)","SENIOR MANAGER, SAFETY DATA SCIENCE",Uber,No Salary Listed,100000
327,"San Francisco, CA",Data Scientist,No Company Listed,No Salary Listed,100000
328,"San Francisco, CA",Senior Algorithm / Machine Learning Engineer,Jawbone,No Salary Listed,100000
329,"San Francisco, CA",Senior Data Scientist,No Company Listed,No Salary Listed,100000
330,"San Francisco, CA 94103 (South Of Market area)",Machine Learning Software Engineer,AdRoll,No Salary Listed,100000
331,"San Francisco, CA 94104 (Financial District area)","Senior Data Scientist, Product",KIXEYE,No Salary Listed,100000
332,"San Carlos, CA",Growth Data Scientist,Upstart,No Salary Listed,100000
333,"San Francisco, CA",Senior Python Data Engineer,Radius,No Salary Listed,100000
334,"San Francisco, CA",Save lives building data science infrastructure,No Company Listed,No Salary Listed,100000
335,"Oakland, CA",Statistical Forecast Analyst - Supply Chain,Nestle USA,No Salary Listed,100000
336,"South San Francisco, CA",Senior Safety Scientist,Genentech,No Salary Listed,100000
337,"San Francisco, CA",Data Scientist,No Company Listed,No Salary Listed,100000
338,"San Francisco, CA 94107 (South Of Market area)",Senior Quantitative Analyst,Squaretrade,No Salary Listed,100000
339,"San Francisco, CA",Senior Data Scientist,Hired,No Salary Listed,100000
340,"San Francisco, CA",Data Scientist,No Company Listed,No Salary Listed,100000
341,"San Francisco, CA",Data Project Manager,No Company Listed,No Salary Listed,100000
342,"South San Francisco, CA 94080",Sr. Scientist I (CMC Analytical),No Company Listed,No Salary Listed,100000
343,"San Francisco, CA","Director, Data Science",ZestFinance,No Salary Listed,100000
344,"San Francisco, CA",Big Data Engineer,NinthDecimal,No Salary Listed,100000
345,"San Francisco, CA 94105 (Financial District area)",Data Scientist / Machine Learning Engineer - Application & P...,Workday,No Salary Listed,100000
346,"San Francisco, CA",Computer Vision/ Machine learning Engineer,No Company Listed,No Salary Listed,100000
347,"San Francisco, CA 94102 (Downtown area)",Principal Data Scientist (G&A),Thomson Reuters,No Salary Listed,100000
348,"San Francisco, CA 94102 (Downtown area)",Senior Data Scientist (LS),Thomson Reuters,No Salary Listed,100000
349,"San Francisco, CA",Data Engineer,No Company Listed,No Salary Listed,100000
350,"San Francisco, CA",Data Science Team Lead: Weather Science Statistics,The Climate Corporation,No Salary Listed,100000
351,"San Francisco, CA 94103 (South Of Market area)",Data Scientist - Community Operations,Uber,No Salary Listed,100000
352,"San Francisco, CA",Senior Python Data Engineer,Radius,No Salary Listed,100000
353,"Novato, CA",Data Scientist,2K Games,No Salary Listed,100000
354,"San Mateo, CA 94404",Senior Data Scientist,Lattice Engines,No Salary Listed,100000
355,"South San Francisco, CA 94080",Sr. Scientist I (CMC Analytical),No Company Listed,No Salary Listed,100000
356,"Redwood City, CA 94065",AI Scientist,Electronic Arts,No Salary Listed,100000
357,"Redwood City, CA 94065",NLP Scientist,Electronic Arts,No Salary Listed,100000
358,"San Francisco, CA",Data Engineer,No Company Listed,No Salary Listed,100000
359,"San Francisco, CA","Director, Platform Analytics",Gap Inc. Corporate,No Salary Listed,100000
360,"Mill Valley, CA 94941",Lead Data Scientist,Glassdoor,No Salary Listed,100000
361,"San Mateo, CA",Senior Machine Learning Engineer,No Company Listed,No Salary Listed,100000
362,"San Francisco, CA",Data Science Team Lead: Weather Science Statistics,The Climate Corporation,No Salary Listed,100000
363,"San Francisco, CA 94103 (South Of Market area)",Data Scientist - Community Operations,Uber,No Salary Listed,100000
364,"South San Francisco, CA",Clinical Biomarker Operations Manger,Genentech,No Salary Listed,100000
365,"San Bruno, CA 94066","Manager, Business Analytics & Insights",Walmart eCommerce,No Salary Listed,100000
366,"San Francisco, CA","Senior Manager, Data Science",Autodesk,No Salary Listed,100000
367,"Novato, CA","Data Ops Engineer, Analytics",2K Games,No Salary Listed,100000
368,"San Francisco, CA",Senior Data Scientist - Machine Learning,Workbridge Associates,"$150,000 - $200,000 a year",100000
369,"Redwood City, CA","SVP or VP, Data & Analytics",Oportun,No Salary Listed,100000
370,"San Francisco, CA 94103 (South Of Market area)",Data Engineer,No Company Listed,No Salary Listed,100000
371,"San Francisco, CA",Decision Scientist,Lyft Corporate,No Salary Listed,100000
372,"South San Francisco, CA","Director, Assay Development and Screening Operations",No Company Listed,No Salary Listed,100000
373,"San Francisco, CA",Data Engineer,No Company Listed,No Salary Listed,100000
374,"Menlo Park, CA 94025",Software and Analytics Scientist,Exponent,No Salary Listed,100000
375,"San Francisco, CA 94105 (Financial District area)",Manager of Data Science,Yelp,No Salary Listed,100000
376,"San Francisco, CA 94105 (Financial District area)",Sr Web Developer,Uber,No Salary Listed,100000
377,"Redwood City, CA","Senior Scientist, Process Sciences",No Company Listed,No Salary Listed,100000
378,"San Francisco, CA",Software Engineer (Data infrastructure)(bm5),No Company Listed,No Salary Listed,100000
379,"San Mateo, CA",Sr Data Scientist,No Company Listed,No Salary Listed,100000
380,"San Ramon, CA",Senior Quantitative Analyst II,Bank of the West,No Salary Listed,100000
381,"San Bruno, CA 94066",Staff Data Scientist,Walmart eCommerce,No Salary Listed,100000
382,"San Ramon, CA",Basel II Quantitative Analyst,BNP Paribas,No Salary Listed,100000
383,"San Ramon, CA",Sr Quantitative Analyst II (San Ramon),BNP Paribas,No Salary Listed,100000
384,"South San Francisco, CA","Associate Scientist/Scientist/Senior Scientist, Clinical Pha...",Genentech,No Salary Listed,100000
385,"San Ramon, CA",Basel II Quantitative Analyst,BNP Paribas,No Salary Listed,100000
386,"San Ramon, CA",Sr Quantitative Analyst II (San Ramon),BNP Paribas,No Salary Listed,100000
387,"San Francisco, CA",Machine Learning Engineer,Dropbox,No Salary Listed,100000
388,"South San Francisco, CA","Director, Assay Development and Screening Operations",No Company Listed,No Salary Listed,100000
389,"South San Francisco, CA",Scientist,Bayside Solutions,No Salary Listed,100000
390,"San Francisco, CA 94104 (Financial District area)",Software Engineer - Data Engineering & Machine Learning,thredUP Inc,No Salary Listed,100000
391,"San Francisco, CA 94105 (Financial District area)","Machine Learning/AI Architect, West Region",Accenture,No Salary Listed,100000
392,"San Mateo, CA 94402 (Beresford area)",Sr Data Analyst,Asurion,No Salary Listed,100000
393,"South San Francisco, CA","Associate Scientist/Scientist/Senior Scientist, Clinical Pha...",Genentech,No Salary Listed,100000
394,"San Francisco, CA 94105 (Financial District area)",Product Manager - Data Platform - Streaming Analytics,Uber,No Salary Listed,100000
395,"San Mateo, CA",Lead Data Scientist,No Company Listed,"$130,000 - $160,000 a year",100000
396,"San Francisco, CA","Director, Data Science and Analytics",No Company Listed,No Salary Listed,100000
397,"Oakland, CA",Data Science Manager,No Company Listed,No Salary Listed,100000
398,"San Francisco, CA",Quantitative Data Analyst,SoFi,No Salary Listed,100000
399,"Redwood City, CA 94065","Sr. Manager, Data Science",Electronic Arts,No Salary Listed,100000
400,"San Francisco, CA 94105 (Financial District area)",Sr Web Developer,Uber,No Salary Listed,100000
401,"South San Francisco, CA 94080",Data Platform Engineer,No Company Listed,No Salary Listed,100000
402,"South San Francisco, CA 94080","Frontend Software Engineer, Data Platform",No Company Listed,No Salary Listed,100000
403,"San Francisco, CA",Software Engineer (Data infrastructure)(bm5),No Company Listed,No Salary Listed,100000
404,"San Francisco, CA","Senior Director, Analytics and Data Engineering",Medidata Solutions,No Salary Listed,100000
405,"San Francisco, CA 94103 (South Of Market area)",Software Engineer - Machine Learning,No Company Listed,No Salary Listed,100000
406,"Emeryville, CA",Data Engineer - Aspera Analytics (Go/Scala/Spark),No Company Listed,No Salary Listed,100000
407,"San Francisco, CA",Software Engineer - Analytics/Data,No Company Listed,No Salary Listed,100000
408,"San Francisco, CA",Machine Learning Research Engineer,Autodesk,No Salary Listed,100000
409,"Redwood City, CA 94063","Scientist, Applied Science",Turn,No Salary Listed,100000
410,"South San Francisco, CA 94080",Scientist,Amgen,No Salary Listed,100000
411,"San Francisco, CA",Data Scientist,Capital Markets Placement,No Salary Listed,100000
412,"San Francisco, CA",Senior Business Analyst,Wish,No Salary Listed,100000
413,"San Francisco, CA 94105 (Financial District area)",Senior Software Engineer (Machine Learning) - Finance Engine...,Uber,No Salary Listed,100000
414,"San Francisco, CA 94105 (Financial District area)",Software Engineer - Internal Tools,Uber,No Salary Listed,100000
415,"Berkeley, CA 94702",Sr Software Engineer,General Electric,No Salary Listed,100000
416,"Redwood City, CA",Senior Manager of Data Science,Oportun,No Salary Listed,100000
417,"San Francisco, CA",Principal Machine Learning Engineer - AI Platform,No Company Listed,No Salary Listed,100000
418,"San Mateo, CA 94402 (Beresford area)",Data Scientist - Lead Data Scientist,Freedom Financial Network,No Salary Listed,100000
419,"San Bruno, CA 94066",Experimentation Analyst,Walmart eCommerce,No Salary Listed,100000
420,"Emeryville, CA",Data Engineer - Aspera Analytics (Go/Scala/Spark),No Company Listed,No Salary Listed,100000
421,"Berkeley, CA 94720",Postdoctoral Fellow - Data Science and Technology Department,Lawrence Berkeley National Laboratory,No Salary Listed,100000
422,"San Francisco, CA",Bioinformatics Programmer,University of California San Francisco,No Salary Listed,100000
423,"San Ramon, CA",Quantitative Analyst Senior,BNP Paribas,No Salary Listed,100000
424,"San Ramon, CA",Quantitative Analyst Senior,Bank of the West,No Salary Listed,100000
425,"Redwood City, CA",Senior Manager of Data Science,Oportun,No Salary Listed,100000
426,"San Francisco, CA","Senior Data Analyst, Search & Discovery",No Company Listed,No Salary Listed,100000
427,"San Francisco, CA",Big Data Analyst,SoFi,No Salary Listed,100000
428,"San Francisco, CA 94107 (South Of Market area)",Senior/Staff Scientist Molecular Biologist,No Company Listed,No Salary Listed,100000
429,"Redwood City, CA","Bioinformatics Scientist, BioPharma Collaborations",No Company Listed,No Salary Listed,100000
430,"Mill Valley, CA 94941","Manager, Decision Science",Glassdoor,No Salary Listed,100000
431,"Berkeley, CA 94702",Sr Data Scientist,General Electric,No Salary Listed,100000
432,"San Francisco, CA 94107 (South Of Market area)",Senior/Staff Scientist Molecular Biologist,No Company Listed,No Salary Listed,100000
433,"San Francisco, CA",Data Scientist,Capital Markets Placement,No Salary Listed,100000
434,"Redwood City, CA","Bioinformatics Scientist, BioPharma Collaborations",No Company Listed,No Salary Listed,100000
435,"San Francisco, CA",Product Manager,SAP,No Salary Listed,100000
436,"Berkeley, CA 94720",Postdoctoral Fellow - Data Science and Technology Department,Lawrence Berkeley National Laboratory,No Salary Listed,100000
437,"San Francisco, CA","Senior Data Analyst, Search & Discovery",No Company Listed,No Salary Listed,100000
438,"San Francisco, CA 94105 (Financial District area)",Network Data Scientist,No Company Listed,No Salary Listed,100000
439,"San Francisco, CA",ERM Quantitative Reporting Analyst,First Republic Bank,No Salary Listed,100000
440,"San Francisco, CA 94105 (Financial District area)","Sr Software Engineer, Benchmarking and Predictive Modeling",Uber,No Salary Listed,100000
441,"San Francisco, CA",Big Data Analyst,SoFi,No Salary Listed,100000
442,"San Francisco, CA","Solution Specialist - Wave, McKinsey Solutions",McKinsey & Company,No Salary Listed,100000
443,"South San Francisco, CA","Associate Scientist/Scientist, Development Toxicology",Genentech,No Salary Listed,100000
444,"Martinez, CA 94553",Data Scientist,No Company Listed,No Salary Listed,100000
445,"South San Francisco, CA",Senior Safety Science Leader,Genentech,No Salary Listed,100000
446,"San Francisco, CA",Python/R Engineer (Statistical Analysis Platform),Workbridge Associates,$60 - $70 an hour,100000
447,"San Francisco, CA",Lead Product Designer,The Climate Corporation,No Salary Listed,100000
448,"San Francisco, CA",Big Data Infrastructure Engineer (m/f) C868,No Company Listed,No Salary Listed,100000
449,"San Francisco, CA",Vice President Data Science & Machine Learning,Ancestry,No Salary Listed,100000
450,"South San Francisco, CA","Director, Late Stage Pharmaceutical Development",Genentech,No Salary Listed,100000
451,"San Francisco, CA","Sr. or Lead Data Scientist / Engineer, Discovery Team, Commu...",Salesforce,No Salary Listed,100000
452,"San Francisco, CA 94103 (South Of Market area)",Data Science Manager - Shared Rides,Uber,No Salary Listed,100000
453,"South San Francisco, CA",Senior Safety Science Leader (MD),Genentech,No Salary Listed,100000
454,"San Francisco, CA",Machine Learning Engineering,No Company Listed,No Salary Listed,100000
455,"South San Francisco, CA","Sr. Scientist III, Oncology Biomarkers",AbbVie,No Salary Listed,100000
456,"San Francisco, CA",Senior Security Programs Manager,The Climate Corporation,No Salary Listed,100000
